date,temp,prec,hum
8/3/1974 0:00,15.7,0,86
8/4/1974 0:00,16,0,83
8/5/1974 0:00,11.9,7.6,92
8/6/1974 0:00,14.8,1,81
8/7/1974 0:00,13.7,3.6,78
8/8/1974 0:00,13.3,3,83
8/9/1974 0:00,13.9,1.5,88
8/10/1974 0:00,12.6,1.9,91
8/11/1974 0:00,15.9,1.5,86
8/12/1974 0:00,15.4,0,94
8/13/1974 0:00,15.5,0,92
8/14/1974 0:00,13.8,0,92
8/15/1974 0:00,15.9,0,91
8/16/1974 0:00,17,0,87
8/17/1974 0:00,17,0.4,87
8/18/1974 0:00,16.2,0,87
8/19/1974 0:00,16.1,0,85
8/20/1974 0:00,15.8,0,80
8/21/1974 0:00,12.8,0,82
8/22/1974 0:00,13.3,0,79
8/23/1974 0:00,14.4,0,81
8/24/1974 0:00,16.6,0,77
8/25/1974 0:00,16.1,0,91
8/26/1974 0:00,15.5,0,91
8/27/1974 0:00,16.3,0,82
8/28/1974 0:00,18.4,0,78
8/29/1974 0:00,18.7,0,78
8/30/1974 0:00,17.2,0,88
8/31/1974 0:00,13.7,0,87
9/1/1974 0:00,13.8,0,88
9/2/1974 0:00,17,0,75
9/3/1974 0:00,17.7,0,82
9/4/1974 0:00,19.2,0,77
9/5/1974 0:00,17.4,0.6,78
9/6/1974 0:00,18.7,1.6,73
9/7/1974 0:00,18,0,74
9/8/1974 0:00,15.4,11.9,89
9/9/1974 0:00,15.9,1.1,73
9/10/1974 0:00,14.4,4,89
9/11/1974 0:00,14.4,3.6,73
9/12/1974 0:00,15.3,0,80
9/13/1974 0:00,15.2,0,77
9/14/1974 0:00,9.4,0,81
9/15/1974 0:00,8.7,0,79
9/16/1974 0:00,7.6,0,85
9/17/1974 0:00,10.3,0,76
9/18/1974 0:00,12.6,2.9,83
9/19/1974 0:00,14.1,3.1,74
9/20/1974 0:00,12.8,0.9,77
9/21/1974 0:00,13.2,0.9,78
9/22/1974 0:00,12.8,2.7,77
9/23/1974 0:00,13.5,1.2,79
9/24/1974 0:00,11.5,0,76
9/25/1974 0:00,10.9,0.3,96
9/26/1974 0:00,12.8,18,98
9/27/1974 0:00,12.3,3.4,89
9/28/1974 0:00,10.5,0.6,87
9/29/1974 0:00,11.7,2.4,94
9/30/1974 0:00,12.4,1.9,86
10/1/1974 0:00,10.7,28.5,98
10/2/1974 0:00,13.1,1.9,90
10/3/1974 0:00,10.4,0.7,80
10/4/1974 0:00,8.7,6.6,93
10/5/1974 0:00,9.5,14.4,87
10/6/1974 0:00,7.8,0,79
10/7/1974 0:00,6.9,5,96
10/8/1974 0:00,7.4,0,93
10/9/1974 0:00,8.3,5.8,96
10/10/1974 0:00,9.8,1.3,85
10/11/1974 0:00,7.4,5,91
10/12/1974 0:00,8.8,0.3,73
10/13/1974 0:00,7.1,0,90
10/14/1974 0:00,7.7,5.8,96
10/15/1974 0:00,7.7,0,93
10/16/1974 0:00,5,0,85
10/17/1974 0:00,3.9,0,83
10/18/1974 0:00,4.2,0,82
10/19/1974 0:00,5.3,2.8,88
10/20/1974 0:00,5,4.4,93
10/21/1974 0:00,6.2,4.2,95
10/22/1974 0:00,9.5,0.4,77
10/23/1974 0:00,7.6,0,81
10/24/1974 0:00,6.5,1,94
10/25/1974 0:00,6.8,7.1,87
10/26/1974 0:00,6,6.5,90
10/27/1974 0:00,4.9,9.2,93
10/28/1974 0:00,3.4,4.4,94
10/29/1974 0:00,4.8,2,90
10/30/1974 0:00,5.1,7.3,96
10/31/1974 0:00,7.1,6.5,95
11/1/1974 0:00,4.4,1.4,87
11/2/1974 0:00,2.4,0,88
11/3/1974 0:00,3.5,0.3,91
11/4/1974 0:00,4,0,92
11/5/1974 0:00,3.1,0.3,96
11/6/1974 0:00,2.7,8.7,97
11/7/1974 0:00,3.4,7.6,91
11/8/1974 0:00,2.2,0,94
11/9/1974 0:00,-0.3,0,94
11/10/1974 0:00,-1.4,2.3,92
11/11/1974 0:00,5.3,9.9,89
11/12/1974 0:00,6.5,0.5,89
11/13/1974 0:00,6.4,3,90
11/14/1974 0:00,6.3,0,88
11/15/1974 0:00,5.8,7.6,92
11/16/1974 0:00,7.4,2,92
11/17/1974 0:00,7.1,1.2,89
11/18/1974 0:00,7.1,0,84
11/19/1974 0:00,5.8,5.1,95
11/20/1974 0:00,5.4,8.2,99
11/21/1974 0:00,4.6,14.4,95
11/22/1974 0:00,0.4,0.3,91
11/23/1974 0:00,0.2,0,86
11/24/1974 0:00,-0.1,0,87
11/25/1974 0:00,-0.8,0.3,82
11/26/1974 0:00,0.3,1,94
11/27/1974 0:00,0,2,96
11/28/1974 0:00,0.8,1.1,94
11/29/1974 0:00,1,4.2,94
11/30/1974 0:00,0.7,0,88
12/1/1974 0:00,2,2.5,89
12/2/1974 0:00,0.2,5.9,96
12/3/1974 0:00,3.7,6,94
12/4/1974 0:00,4.1,0,94
12/5/1974 0:00,3.1,18.1,97
12/6/1974 0:00,1.9,4,97
12/7/1974 0:00,0.3,0,96
12/8/1974 0:00,-2.5,0,95
12/9/1974 0:00,-0.2,2.3,93
12/10/1974 0:00,3.6,5.6,95
12/11/1974 0:00,2.8,2.9,90
12/12/1974 0:00,1.4,5.7,95
12/13/1974 0:00,1,0.6,85
12/14/1974 0:00,-0.6,0,95
12/15/1974 0:00,-0.8,2.7,94
12/16/1974 0:00,-0.5,6.4,99
12/17/1974 0:00,0.9,1.1,89
12/18/1974 0:00,1.3,8.9,95
12/19/1974 0:00,1.9,1.4,89
12/20/1974 0:00,0.5,0.9,92
12/21/1974 0:00,2.9,2.6,99
12/22/1974 0:00,5.6,0.4,96
12/23/1974 0:00,5.3,0,92
12/24/1974 0:00,4.5,0,94
12/25/1974 0:00,3.7,3.7,87
12/26/1974 0:00,3.6,8,89
12/27/1974 0:00,4.1,7.6,92
12/28/1974 0:00,1.6,4.2,82
12/29/1974 0:00,1.5,3.6,97
12/30/1974 0:00,-1.6,0.8,78
12/31/1974 0:00,-3.1,0,64
1/1/1975 0:00,-0.1,0,83
1/2/1975 0:00,2.6,0,92
1/3/1975 0:00,4.1,0,91
1/4/1975 0:00,3.5,2.6,88
1/5/1975 0:00,1.5,2,77
1/6/1975 0:00,3.3,3.9,78
1/7/1975 0:00,-1.8,2.5,79
1/8/1975 0:00,-5.1,0,70
1/9/1975 0:00,-6.1,0,80
1/10/1975 0:00,1,14.1,90
1/11/1975 0:00,0.3,0,76
1/12/1975 0:00,-9.6,0,83
1/13/1975 0:00,0.6,0.2,90
1/14/1975 0:00,3.4,0,90
1/15/1975 0:00,3.1,0,91
1/16/1975 0:00,3.3,0,86
1/17/1975 0:00,2.9,0,85
1/18/1975 0:00,2.2,2,95
1/19/1975 0:00,2.4,0,94
1/20/1975 0:00,2.3,6.4,93
1/21/1975 0:00,1.7,0,83
1/22/1975 0:00,1.1,1.3,95
1/23/1975 0:00,2.3,1.4,91
1/24/1975 0:00,2.7,0.8,89
1/25/1975 0:00,2.8,6.4,92
1/26/1975 0:00,2,0,84
1/27/1975 0:00,1.5,0,91
1/28/1975 0:00,-1,0,84
1/29/1975 0:00,-0.8,0,69
1/30/1975 0:00,-1.4,0,75
1/31/1975 0:00,-3.4,0.4,88
2/1/1975 0:00,-3.7,0.2,87
2/2/1975 0:00,-2.7,3.3,91
2/3/1975 0:00,-3,0,92
2/4/1975 0:00,1.7,0,97
2/5/1975 0:00,1.7,0,89
2/6/1975 0:00,1.9,0,87
2/7/1975 0:00,0.4,0,67
2/8/1975 0:00,-3.1,0,64
2/9/1975 0:00,1.2,0,85
2/10/1975 0:00,-1.6,0.8,85
2/11/1975 0:00,-0.1,1.2,87
2/12/1975 0:00,-6.3,0,78
2/13/1975 0:00,-0.3,0.8,82
2/14/1975 0:00,-3.1,0.2,71
2/15/1975 0:00,-8,0,70
2/16/1975 0:00,-1.9,0,72
2/17/1975 0:00,0.2,0,87
2/18/1975 0:00,-2.3,5.5,92
2/19/1975 0:00,-3,0,91
2/20/1975 0:00,-0.2,0,95
2/21/1975 0:00,0.9,0,91
2/22/1975 0:00,1.4,0,88
2/23/1975 0:00,1.5,0,90
2/24/1975 0:00,0.2,0,95
2/25/1975 0:00,0.1,0,81
2/26/1975 0:00,-1.4,0,82
2/27/1975 0:00,0.5,0,92
2/28/1975 0:00,0.2,0,93
3/1/1975 0:00,-0.5,0.9,90
3/2/1975 0:00,-1,0,82
3/3/1975 0:00,1.8,0,84
3/4/1975 0:00,2.6,1.1,93
3/5/1975 0:00,6,0.3,82
3/6/1975 0:00,2.6,0.3,97
3/7/1975 0:00,3.2,5,98
3/8/1975 0:00,4.2,3.8,98
3/9/1975 0:00,3.1,7.1,94
3/10/1975 0:00,2.7,0,86
3/11/1975 0:00,3.6,0,90
3/12/1975 0:00,1.9,0,73
3/13/1975 0:00,-0.7,0,80
3/14/1975 0:00,0.2,0,76
3/15/1975 0:00,2.9,0,64
3/16/1975 0:00,4.2,0.4,88
3/17/1975 0:00,0.6,0.3,90
3/18/1975 0:00,-0.2,0,90
3/19/1975 0:00,-1.4,0,87
3/20/1975 0:00,0.1,0,65
3/21/1975 0:00,-0.7,0,69
3/22/1975 0:00,1.4,0,90
3/23/1975 0:00,-0.3,0,84
3/24/1975 0:00,1.8,0,78
3/25/1975 0:00,2.1,0,73
3/26/1975 0:00,-0.2,1.1,92
3/27/1975 0:00,1,0.8,89
3/28/1975 0:00,1,0,86
3/29/1975 0:00,1.4,6.7,90
3/30/1975 0:00,1.9,0.6,86
3/31/1975 0:00,2,0,86
4/1/1975 0:00,0.4,0.3,87
4/2/1975 0:00,2.9,0.4,84
4/3/1975 0:00,2.3,3.7,87
4/4/1975 0:00,2.3,0,87
4/5/1975 0:00,2.7,0,77
4/6/1975 0:00,5.5,0,84
4/7/1975 0:00,4,0.3,91
4/8/1975 0:00,5,0,70
4/9/1975 0:00,5.2,0,77
4/10/1975 0:00,4.3,0,78
4/11/1975 0:00,2.6,14.5,90
4/12/1975 0:00,2.4,9.9,89
4/13/1975 0:00,2,0,75
4/14/1975 0:00,2,0.4,77
4/15/1975 0:00,1.5,0.7,86
4/16/1975 0:00,1.7,0.7,89
4/17/1975 0:00,3.3,0,76
4/18/1975 0:00,4,0,65
4/19/1975 0:00,5.5,0,48
4/20/1975 0:00,6.4,0,63
4/21/1975 0:00,9.7,0,68
4/22/1975 0:00,7.7,0,87
4/23/1975 0:00,6.4,0,88
4/24/1975 0:00,5.4,4.4,94
4/25/1975 0:00,3.9,20.6,96
4/26/1975 0:00,3.3,1.9,91
4/27/1975 0:00,6.6,0,76
4/28/1975 0:00,6.1,0,87
4/29/1975 0:00,5.8,0,72
4/30/1975 0:00,10.9,0,55
5/1/1975 0:00,12.6,0,62
5/2/1975 0:00,7.7,0,79
5/3/1975 0:00,7.4,0,78
5/4/1975 0:00,8.5,4.8,76
5/5/1975 0:00,12.6,0,46
5/6/1975 0:00,12.4,0,41
5/7/1975 0:00,15.5,0,50
5/8/1975 0:00,17.6,0,51
5/9/1975 0:00,18.4,3.3,57
5/10/1975 0:00,17,0,69
5/11/1975 0:00,15.3,5,84
5/12/1975 0:00,15.2,0.4,80
5/13/1975 0:00,14.7,1.4,72
5/14/1975 0:00,14,0,79
5/15/1975 0:00,20.2,0,56
5/16/1975 0:00,21.8,0,60
5/17/1975 0:00,20.6,0,61
5/18/1975 0:00,17.2,1.6,91
5/19/1975 0:00,18.1,1.3,85
5/20/1975 0:00,17.4,10.6,90
5/21/1975 0:00,12.2,1.4,80
5/22/1975 0:00,9.3,0,69
5/23/1975 0:00,8.5,0.3,78
5/24/1975 0:00,9.6,0,78
5/25/1975 0:00,8.9,0,92
5/26/1975 0:00,10.5,0,66
5/27/1975 0:00,8,0,64
5/28/1975 0:00,9.6,2.8,74
5/29/1975 0:00,5.5,20.3,76
5/30/1975 0:00,6.3,0,57
5/31/1975 0:00,7.8,0.5,80
6/1/1975 0:00,7.7,0,80
6/2/1975 0:00,6.4,0,80
6/3/1975 0:00,7.7,0.6,86
6/4/1975 0:00,11.1,1.2,87
6/5/1975 0:00,8.5,0,85
6/6/1975 0:00,11.5,0,78
6/7/1975 0:00,13.3,0,79
6/8/1975 0:00,17,0,52
6/9/1975 0:00,17.1,0,77
6/10/1975 0:00,16.4,0,68
6/11/1975 0:00,11.9,0,69
6/12/1975 0:00,13.5,0,71
6/13/1975 0:00,14,0,76
6/14/1975 0:00,12.6,1.4,81
6/15/1975 0:00,12.9,0,88
6/16/1975 0:00,12.8,0,78
6/17/1975 0:00,14.2,0,89
6/18/1975 0:00,14.4,0.4,83
6/19/1975 0:00,14.2,0,76
6/20/1975 0:00,18.9,0,66
6/21/1975 0:00,20.1,0,75
6/22/1975 0:00,20.3,0,81
6/23/1975 0:00,16.8,0,67
6/24/1975 0:00,17,0,75
6/25/1975 0:00,15,1.8,79
6/26/1975 0:00,14.1,2.7,83
6/27/1975 0:00,14.6,2,84
6/28/1975 0:00,12.6,0,87
6/29/1975 0:00,11.7,0.3,87
6/30/1975 0:00,13.4,1.5,92
7/1/1975 0:00,17.3,0,78
7/2/1975 0:00,16.4,0,86
7/3/1975 0:00,16.6,0,77
7/4/1975 0:00,16.4,0,86
7/5/1975 0:00,15.6,0,76
7/6/1975 0:00,14.6,0,81
7/7/1975 0:00,18.2,0,82
7/8/1975 0:00,17.9,0,67
7/9/1975 0:00,14,0,64
7/10/1975 0:00,15,0,71
7/11/1975 0:00,18.8,0,64
7/12/1975 0:00,18.4,0,83
7/13/1975 0:00,17.9,4.1,93
7/14/1975 0:00,18,0,88
7/15/1975 0:00,17.1,0.3,92
7/16/1975 0:00,18.6,7.6,86
7/17/1975 0:00,17.2,6.8,86
7/18/1975 0:00,15.2,0,70
7/19/1975 0:00,16.5,0,85
7/20/1975 0:00,17.4,0,82
7/21/1975 0:00,19.2,0,77
7/22/1975 0:00,19.8,0,73
7/23/1975 0:00,18.6,0,82
7/24/1975 0:00,19.8,0,70
7/25/1975 0:00,18.8,0.4,86
7/26/1975 0:00,18.1,4.1,89
7/27/1975 0:00,18.2,0.3,88
7/28/1975 0:00,16.9,0,89
7/29/1975 0:00,17.7,15.7,91
7/30/1975 0:00,17.7,0,91
7/31/1975 0:00,18.6,0,89
8/1/1975 0:00,18.6,0,82
8/2/1975 0:00,19.3,0,87
8/3/1975 0:00,17.5,0,88
8/4/1975 0:00,20.9,0,85
8/5/1975 0:00,20.5,0,74
8/6/1975 0:00,19.9,0,91
8/7/1975 0:00,20,0,91
8/8/1975 0:00,21.3,0,92
8/9/1975 0:00,21.7,0,78
8/10/1975 0:00,18.2,0,73
8/11/1975 0:00,19.8,1.5,77
8/12/1975 0:00,14,0,76
8/13/1975 0:00,13,0,68
8/14/1975 0:00,16.2,0,73
8/15/1975 0:00,18.8,0,87
8/16/1975 0:00,17.9,0,81
8/17/1975 0:00,17.4,17.4,94
8/18/1975 0:00,16.6,7,90
8/19/1975 0:00,15.7,0,73
8/20/1975 0:00,13.2,0,81
8/21/1975 0:00,15,0,71
8/22/1975 0:00,18.8,0,88
8/23/1975 0:00,19.6,0,79
8/24/1975 0:00,15.4,1.7,92
8/25/1975 0:00,15.5,0,81
8/26/1975 0:00,14.2,0,87
8/27/1975 0:00,14.5,0,82
8/28/1975 0:00,17.9,0,86
8/29/1975 0:00,16.6,0,91
8/30/1975 0:00,17.5,0,84
8/31/1975 0:00,10.8,0,78
9/1/1975 0:00,14.3,1.3,81
9/2/1975 0:00,18.6,0,87
9/3/1975 0:00,15.8,0,81
9/4/1975 0:00,17.8,8.3,82
9/5/1975 0:00,16.7,0,80
9/6/1975 0:00,17.4,0,77
9/7/1975 0:00,14.5,4.5,88
9/8/1975 0:00,11.8,3.6,63
9/9/1975 0:00,13.5,0,79
9/10/1975 0:00,14.4,0,68
9/11/1975 0:00,16.2,0,61
9/12/1975 0:00,16.6,0,60
9/13/1975 0:00,16.3,0,80
9/14/1975 0:00,14.9,10,81
9/15/1975 0:00,14.3,0.4,83
9/16/1975 0:00,15.5,0.3,86
9/17/1975 0:00,15.8,0,83
9/18/1975 0:00,16.6,0,85
9/19/1975 0:00,16.7,0,89
9/20/1975 0:00,11.5,0,89
9/21/1975 0:00,12.4,0.9,90
9/22/1975 0:00,14.1,1.2,74
9/23/1975 0:00,14.6,0,80
9/24/1975 0:00,15,3,83
9/25/1975 0:00,15.4,0,89
9/26/1975 0:00,18.5,0,72
9/27/1975 0:00,15.1,4.6,77
9/28/1975 0:00,13.9,6.7,88
9/29/1975 0:00,12.7,0,69
9/30/1975 0:00,9.4,0,86
10/1/1975 0:00,13.4,0,59
10/2/1975 0:00,14,5.2,81
10/3/1975 0:00,12,0,92
10/4/1975 0:00,9.9,0,92
10/5/1975 0:00,9.2,0,76
10/6/1975 0:00,10.9,4.3,80
10/7/1975 0:00,10.7,13,80
10/8/1975 0:00,6.4,8.9,90
10/9/1975 0:00,4.2,0,88
10/10/1975 0:00,2.7,0,79
10/11/1975 0:00,4.1,0,62
10/12/1975 0:00,9.4,0,65
10/13/1975 0:00,10.3,0,74
10/14/1975 0:00,8.1,0,76
10/15/1975 0:00,6.1,0,68
10/16/1975 0:00,7.7,0,72
10/17/1975 0:00,8.9,0,80
10/18/1975 0:00,6.5,0,88
10/19/1975 0:00,4.1,0,74
10/20/1975 0:00,3,0,75
10/21/1975 0:00,4.1,0,63
10/22/1975 0:00,3.4,0,78
10/23/1975 0:00,3.6,0,77
10/24/1975 0:00,9.1,0.3,94
10/25/1975 0:00,9.6,0,79
10/26/1975 0:00,9.9,0,89
10/27/1975 0:00,10.1,0,89
10/28/1975 0:00,8.2,0,77
10/29/1975 0:00,4.2,1.8,83
10/30/1975 0:00,6.4,0.4,73
10/31/1975 0:00,-2.3,0,57
11/1/1975 0:00,-0.3,0,79
11/2/1975 0:00,5.4,1,96
11/3/1975 0:00,3,0.4,92
11/4/1975 0:00,5.2,6,97
11/5/1975 0:00,8.4,1.8,91
11/6/1975 0:00,8.2,0,85
11/7/1975 0:00,8.2,2,89
11/8/1975 0:00,2.7,0,83
11/9/1975 0:00,2.5,0,86
11/10/1975 0:00,7.2,0,93
11/11/1975 0:00,5.7,0,92
11/12/1975 0:00,0.7,0,87
11/13/1975 0:00,2.5,0,75
11/14/1975 0:00,-1.7,0,88
11/15/1975 0:00,3.4,0,91
11/16/1975 0:00,3.6,0,83
11/17/1975 0:00,-0.6,0,64
11/18/1975 0:00,0.3,1.7,77
11/19/1975 0:00,1.2,10.8,91
11/20/1975 0:00,1.4,21.3,95
11/21/1975 0:00,-2.1,3.9,80
11/22/1975 0:00,-2.1,1.1,64
11/23/1975 0:00,-4,0,70
11/24/1975 0:00,-3.5,0,92
11/25/1975 0:00,-1.9,0.4,92
11/26/1975 0:00,-3.8,0,90
11/27/1975 0:00,-5.9,0,69
11/28/1975 0:00,-2.8,0,80
11/29/1975 0:00,1.7,3.3,94
11/30/1975 0:00,4.7,0,85
12/1/1975 0:00,1.4,1.5,96
12/2/1975 0:00,1,0,97
12/3/1975 0:00,3.5,14.4,94
12/4/1975 0:00,4.2,9.5,96
12/5/1975 0:00,3.4,13.5,77
12/6/1975 0:00,0.4,2.1,82
12/7/1975 0:00,1.3,0,74
12/8/1975 0:00,1.5,13,92
12/9/1975 0:00,1.8,1.2,70
12/10/1975 0:00,0.4,4.8,83
12/11/1975 0:00,-1.1,0,67
12/12/1975 0:00,3.2,0,86
12/13/1975 0:00,0.9,1.4,92
12/14/1975 0:00,-1.8,0,74
12/15/1975 0:00,3.9,0.3,85
12/16/1975 0:00,4.1,3.2,88
12/17/1975 0:00,-2.7,4.5,77
12/18/1975 0:00,-2.6,1,77
12/19/1975 0:00,-1,1.6,78
12/20/1975 0:00,-3.4,0,73
12/21/1975 0:00,2.2,0.8,93
12/22/1975 0:00,3.5,0,75
12/23/1975 0:00,3,0,92
12/24/1975 0:00,2.5,16.1,93
12/25/1975 0:00,0.8,2.1,81
12/26/1975 0:00,-1.7,1.4,69
12/27/1975 0:00,-2.7,0.9,90
12/28/1975 0:00,4.4,0,90
12/29/1975 0:00,3.6,2.3,95
12/30/1975 0:00,2.7,0,89
12/31/1975 0:00,4.3,1.6,82
1/1/1976 0:00,1.8,10.5,93
1/2/1976 0:00,-1.1,0.2,81
1/3/1976 0:00,-7.6,0,82
1/4/1976 0:00,-11.2,0,86
1/5/1976 0:00,-10,0.4,92
1/6/1976 0:00,-11.9,0,74
1/7/1976 0:00,-11.1,2.7,91
1/8/1976 0:00,1.2,2.9,94
1/9/1976 0:00,2,0,90
1/10/1976 0:00,-4.9,0,74
1/11/1976 0:00,-8.1,0,77
1/12/1976 0:00,-5.2,1,88
1/13/1976 0:00,-2.7,2.2,83
1/14/1976 0:00,-9.8,1.4,72
1/15/1976 0:00,-15.5,0.2,77
1/16/1976 0:00,-12.4,0.2,77
1/17/1976 0:00,-15.1,0.4,84
1/18/1976 0:00,-6.1,2.3,93
1/19/1976 0:00,-3.6,2.7,96
1/20/1976 0:00,0.9,11.5,96
1/21/1976 0:00,1.1,10.2,95
1/22/1976 0:00,-0.6,0,97
1/23/1976 0:00,-1.7,1.5,95
1/24/1976 0:00,-2.3,1.1,92
1/25/1976 0:00,-4.9,1,83
1/26/1976 0:00,-7.1,1.5,91
1/27/1976 0:00,-3,2,92
1/28/1976 0:00,-7.9,2.8,91
1/29/1976 0:00,-13.8,0,90
1/30/1976 0:00,-17.8,0,87
1/31/1976 0:00,-8.8,0.7,94
2/1/1976 0:00,-6.1,0.4,87
2/2/1976 0:00,-17.1,0.4,81
2/3/1976 0:00,-1,0.4,97
2/4/1976 0:00,-10.3,0.8,82
2/5/1976 0:00,-16.5,0,73
2/6/1976 0:00,-14.9,0.2,83
2/7/1976 0:00,-7.2,0,79
2/8/1976 0:00,-7.1,0,71
2/9/1976 0:00,-12.4,0,83
2/10/1976 0:00,-9.3,0,74
2/11/1976 0:00,-7.9,0,69
2/12/1976 0:00,-10.2,0,64
2/13/1976 0:00,-10.4,0,60
2/14/1976 0:00,-13.1,0,73
2/15/1976 0:00,-6.5,3,89
2/16/1976 0:00,-5.6,1.1,93
2/17/1976 0:00,-1.6,0,97
2/18/1976 0:00,-4.6,0.2,93
2/19/1976 0:00,-2.4,0,62
2/20/1976 0:00,-2.3,0,69
2/21/1976 0:00,-9.6,0,89
2/22/1976 0:00,-3.7,0,75
2/23/1976 0:00,-4.4,0,66
2/24/1976 0:00,-5,0,60
2/25/1976 0:00,-0.9,0.4,87
2/26/1976 0:00,2.5,0,90
2/27/1976 0:00,1.1,0,72
2/28/1976 0:00,-0.2,0,87
2/29/1976 0:00,1.1,1.2,96
3/1/1976 0:00,1.5,1.6,94
3/2/1976 0:00,0.3,2.6,97
3/3/1976 0:00,-3.1,0.2,66
3/4/1976 0:00,-5.6,0,57
3/5/1976 0:00,-6.2,0,62
3/6/1976 0:00,-5.4,0,67
3/7/1976 0:00,-4.8,0,70
3/8/1976 0:00,-3.6,0.5,81
3/9/1976 0:00,-3.4,2.1,88
3/10/1976 0:00,-4.4,0.5,86
3/11/1976 0:00,-4,0.4,92
3/12/1976 0:00,-5.9,0.2,93
3/13/1976 0:00,-6.4,0,77
3/14/1976 0:00,-5.1,0,72
3/15/1976 0:00,-3.5,0.4,82
3/16/1976 0:00,-8.7,0,90
3/17/1976 0:00,-7.6,1.2,93
3/18/1976 0:00,-5.7,0.9,88
3/19/1976 0:00,-12.4,0.7,85
3/20/1976 0:00,-5.9,0.6,70
3/21/1976 0:00,-6.1,0,69
3/22/1976 0:00,-3.6,1.4,81
3/23/1976 0:00,-4.1,0.5,86
3/24/1976 0:00,-3.9,0.5,89
3/25/1976 0:00,-2.2,0,86
3/26/1976 0:00,0.4,4.1,92
3/27/1976 0:00,1,7.5,92
3/28/1976 0:00,1.8,0.8,94
3/29/1976 0:00,2.7,1,94
3/30/1976 0:00,1.5,3.3,95
3/31/1976 0:00,0.9,0.8,90
4/1/1976 0:00,1.6,5.1,89
4/2/1976 0:00,1.7,0.3,87
4/3/1976 0:00,1.5,7.4,94
4/4/1976 0:00,1.9,0,92
4/5/1976 0:00,0.9,6.3,91
4/6/1976 0:00,2.5,10,95
4/7/1976 0:00,0.8,1.4,93
4/8/1976 0:00,-0.6,0,87
4/9/1976 0:00,-1.1,0,86
4/10/1976 0:00,1.1,0,65
4/11/1976 0:00,3.5,0,64
4/12/1976 0:00,3.2,0,67
4/13/1976 0:00,5.8,0,83
4/14/1976 0:00,10.1,0.6,71
4/15/1976 0:00,9.3,0,63
4/16/1976 0:00,4.2,0,79
4/17/1976 0:00,6.4,0,78
4/18/1976 0:00,3.7,1.2,84
4/19/1976 0:00,1.3,0,83
4/20/1976 0:00,1,0,86
4/21/1976 0:00,0.4,0,93
4/22/1976 0:00,1.8,0,79
4/23/1976 0:00,3.4,2.6,82
4/24/1976 0:00,3.8,3.9,92
4/25/1976 0:00,1.1,1.6,93
4/26/1976 0:00,0.6,0,76
4/27/1976 0:00,3.3,0,58
4/28/1976 0:00,2.6,0,52
4/29/1976 0:00,1.2,0,78
4/30/1976 0:00,0.8,2.1,88
5/1/1976 0:00,2,0,87
5/2/1976 0:00,2,3.1,90
5/3/1976 0:00,7.8,5.2,66
5/4/1976 0:00,10.6,3.6,79
5/5/1976 0:00,6.8,3.3,88
5/6/1976 0:00,3,0,96
5/7/1976 0:00,4.4,0,87
5/8/1976 0:00,5.3,0,83
5/9/1976 0:00,5.8,0,72
5/10/1976 0:00,9.3,0,62
5/11/1976 0:00,12.3,0,51
5/12/1976 0:00,15.9,0,51
5/13/1976 0:00,15.5,0,56
5/14/1976 0:00,11.8,0,78
5/15/1976 0:00,16.8,0,54
5/16/1976 0:00,16.1,0,59
5/17/1976 0:00,12.5,0,79
5/18/1976 0:00,12.9,0,57
5/19/1976 0:00,12.8,0,66
5/20/1976 0:00,14.7,0,63
5/21/1976 0:00,14,0,53
5/22/1976 0:00,12,0,53
5/23/1976 0:00,11.4,0,63
5/24/1976 0:00,13.2,0,68
5/25/1976 0:00,13.3,0,68
5/26/1976 0:00,11.5,0,76
5/27/1976 0:00,9.7,0.9,68
5/28/1976 0:00,5.3,1.2,70
5/29/1976 0:00,7.4,11,89
5/30/1976 0:00,8.1,6.4,96
5/31/1976 0:00,6.7,0.7,96
6/1/1976 0:00,9,0,87
6/2/1976 0:00,9.8,0,91
6/3/1976 0:00,7.7,0.3,95
6/4/1976 0:00,9.1,0,82
6/5/1976 0:00,8.3,0,83
6/6/1976 0:00,8.9,1.4,92
6/7/1976 0:00,9.5,5.9,96
6/8/1976 0:00,9.8,0,79
6/9/1976 0:00,10.2,0,69
6/10/1976 0:00,10.6,0,66
6/11/1976 0:00,10.2,0,74
6/12/1976 0:00,10.6,0,79
6/13/1976 0:00,10,0,90
6/14/1976 0:00,10.5,0,94
6/15/1976 0:00,10,30,96
6/16/1976 0:00,10.5,13,89
6/17/1976 0:00,12.6,0,77
6/18/1976 0:00,9.9,7.1,93
6/19/1976 0:00,10.7,0,89
6/20/1976 0:00,12.5,2.7,88
6/21/1976 0:00,11.3,9.6,90
6/22/1976 0:00,11.8,0,87
6/23/1976 0:00,11.7,0,90
6/24/1976 0:00,13.8,0,73
6/25/1976 0:00,15.9,0,84
6/26/1976 0:00,17.1,0,82
6/27/1976 0:00,17.1,0,82
6/28/1976 0:00,15.6,0,86
6/29/1976 0:00,14.1,0,75
6/30/1976 0:00,14,0,85
7/1/1976 0:00,14.3,0,77
7/2/1976 0:00,14,0,76
7/3/1976 0:00,15.5,0,79
7/4/1976 0:00,13.7,1.1,83
7/5/1976 0:00,12.4,0.7,77
7/6/1976 0:00,11.4,0,82
7/7/1976 0:00,12.8,0,82
7/8/1976 0:00,10.8,12.1,95
7/9/1976 0:00,12.8,0.5,88
